ProductId;LocalOrderCode;HasGraphicalItem;Description_EN;Description_DE;Price;weight;UnitOfMeasure;Quantity;Accessory;Title;;;
1STQ004413B0000;PTBB1056COL;;IP55 BLIND TOP/BOTTOM W=1000MM D=500MM SPECIAL COLOUR VERSION;IP55 DECKBL/BODENBLECH B=1000MM T=500MM GEFÄRBTE VERSION;76.84;0.00;pcs;1;;Structure;;;
1STQ007129A0000;PTBB1070;;IP40 BLIND TOP/BOTTOM W=1000MM D=700MM;PTBB1070   Deck/Bodenblech B1000 T800;79.30;12.00;pcs;1;;Structure;;;
1STQ002755M0000;PTBB1070A;;IP40 BLIND TOP/BOTTOM W=1000MM D=700MM;PTBB1070A  Deck/Bodenblech B1000 T800;88.70;0.00;pcs;1;;Structure;;;
1STQ003380B0000;PTBB1071;;IP30 OPEN BOTTOM  W1100 D800;PTBB1071   TRL Bodenbl bel B1100 T800;79.30;10.50;pcs;1;;Structure;;;
1STQ002756M0000;PTBB1071A;;IP30 OPEN BOTTOM  W1100 D800;PTBB1071A  TRL Bodenbl bel B1100 T800;88.70;0.00;pcs;1;;Structure;;;
1STQ007101A0000;PTBB1076;1;IP55 BLIND TOP/BOTTOM W=1000MM D=700MM;PTBB1076   Deck/Bodenblech 4FB T800;99.50;11.90;pcs;1;;Structure;;;
1STQ002757M0000;PTBB1076A;;IP55 BLIND TOP/BOTTOM W=1000MM D=700MM;PTBB1076A  Deck/Bodenblech 4FB T800;110.10;0.00;pcs;1;;Structure;;;
1STQ004414B0000;PTBB1076COL;;IP55 BLIND TOP/BOTTOM W=1000MM D=700MM SPECIAL COLOUR VERSION;IP55 DECKBL/BODENBLECH B=1000MM T=700MM GEFÄRBTE VERSION;87.63;11.90;pcs;1;;Structure;;;
1STQ007130A0000;PTBB1090;;IP40 BLIND TOP/BOTTOM W=1000MM D=900MM;PTBB1090   Deck/Bodenblech B1000 T1000;81.70;14.50;pcs;1;;Structure;;;
1STQ002758M0000;PTBB1090A;;IP40 BLIND TOP/BOTTOM W=1000MM D=900MM;PTBB1090A  Deck/Bodenblech B1000 T1000;91.40;0.00;pcs;1;;Structure;;;
1STQ003381B0000;PTBB1091;;IP30 OPEN BOTTOM  W1100 D1000;PTBB1091   TRL Bodenbl bel B1100 T1000;81.70;13.00;pcs;1;;Structure;;;
1STQ002759M0000;PTBB1091A;;IP30 OPEN BOTTOM  W1100 D1000;PTBB1091A  TRL Bodenbl bel B1100 T1000;91.40;0.00;pcs;1;;Structure;;;
1STQ007102A0000;PTBB1096;;IP55 BLIND TOP/BOTTOM W=1000MM D=900MM;PTBB1096   Deck/Bodenblech B1000 T1000;88.80;14.85;pcs;1;;Structure;;;
1STQ002760M0000;PTBB1096A;;IP55 BLIND TOP/BOTTOM W=1000MM D=900MM;PTBB1096A  Deck/Bodenblech B1000 T1000;99.30;0.00;pcs;1;;Structure;;;
1STQ003361B0000;PTBB1150;;IP41 BLIND TOP/BOTTOM PANEL W=1200 D=600;PTBB1150   Deck/Bodenblech B1200 T600;71.90;10.50;pcs;1;;Structure;;;
1STQ002761M0000;PTBB1150A;;IP41 BLIND TOP/BOTTOM PANEL W=1200 D=600;PTBB1150A  Deck/Bodenblech B1200 T600;80.40;0.00;pcs;1;;Structure;;;
1STQ003602B0000;PTBB1151;;IP30 OPEN BOTTOM  W=1200 D600;PTBB1151   TRL Bodenbl bel B1200 T600;67.40;8.50;pcs;1;;Structure;;;
1STQ002762M0000;PTBB1151A;;IP30 OPEN BOTTOM  W=1200 D600;PTBB1151A  TRL Bodenbl bel B1200 T600;75.40;0.00;pcs;1;;Structure;;;
1STQ003362B0000;PTBB1170;;IP41 BLIND TOP/BOTTOM PANEL W=1200 D=800;PTBB1170   Deck/Bodenblech B1200 T800;74.00;12.50;pcs;1;;Structure;;;
1STQ002763M0000;PTBB1170A;;IP41 BLIND TOP/BOTTOM PANEL W=1200 D=800;PTBB1170A  Deck/Bodenblech B1200 T800;82.80;0.00;pcs;1;;Structure;;;
1STQ003603B0000;PTBB1171;;IP30 OPEN BOTTOM  W=1200 D800;PTBB1171   TRL Bodenbl bel B1200 T800;87.30;11.50;pcs;1;;Structure;;;
1STQ002764M0000;PTBB1171A;;IP30 OPEN BOTTOM  W=1200 D800;PTBB1171A  TRL Bodenbl bel B1200 T800;97.60;0.00;pcs;1;;Structure;;;
1STQ003363B0000;PTBB1190;;IP41 BLIND TOP/BOTTOM PANEL W=1200D=1000;PTBB1190   Deck/Bodenblech B1200 T1000;76.30;14.50;pcs;1;;Structure;;;
1STQ002765M0000;PTBB1190A;;IP41 BLIND TOP/BOTTOM PANEL W=1200D=1000;PTBB1190A  Deck/Bodenblech B1200 T1000;85.30;0.00;pcs;1;;Structure;;;
1STQ003604B0000;PTBB1191;;IP30 OPEN BOTTOM  W=1200 D1000;PTBB1191   TRL Bodenbl bel B1200 T1000;89.90;14.50;pcs;1;;Structure;;;
1STQ002766M0000;PTBB1191A;;IP30 OPEN BOTTOM  W=1200 D1000;PTBB1191A  TRL Bodenbl bel B1200 T1000;100.50;0.00;pcs;1;;Structure;;;
1STQ003294B0000;PTBB1206;;OPEN BOTTOM IP30 W=1200 D=600;PTBB1206   Bodenblech multi B1200 T600;74.10;9.50;pcs;1;;Structure;;;
1STQ002767M0000;PTBB1206A;;OPEN BOTTOM IP30 W=1200 D=600;PTBB1206A  Bodenblech multi B1200 T600;82.90;0.00;pcs;1;;Structure;;;
1STQ003295B0000;PTBB1208;;OPEN BOTTOM IP30 W=1200 D=800;PTBB1208   Bodenblech multi B1200 T600;96.00;11.00;pcs;1;;Structure;;;
1STQ002768M0000;PTBB1208A;;OPEN BOTTOM IP30 W=1200 D=800;PTBB1208A  Bodenblech multi B1200 T600;107.40;0.00;pcs;1;;Structure;;;
1STQ003296B0000;PTBB1210;;OPEN BOTTOM IP30 W=1200 D=1000;PTBB1210   Bodenblech multi B1200 T600;98.90;12.50;pcs;1;;Structure;;;
1STQ002769M0000;PTBB1210A;;OPEN BOTTOM IP30 W=1200 D=1000;PTBB1210A  Bodenblech multi B1200 T600;110.60;0.00;pcs;1;;Structure;;;
1STQ009153A0000;PTBB1220;1;Blind top/bottom plate 5PW D300;PTBB1220   Deck/Bodenblech 5FB T300;64.00;5.50;pcs;1;;Structure;;;
1STQ001130M0000;PTBB1220A;;IP40 BLIND TOP/BOTTOM W=1250MM D=200MM;PTBB1220   Deck/Bodenblech 5FB T300;0.00;0.00;pcs;1;;Structure;;;
1STQ004415B0000;PTBB1220COL;;IP40 BLIND TOP/BOTTOM W=1250MM D=200MM SPECIAL COLOUR VERSION;IP40 DECKBL/BODENBLECH B=1250MM T=200MM GEFÄRBTE VERSION;69.54;0.00;pcs;1;;Structure;;;
1STQ007103A0000;PTBB1236;1;Blind top/bottom plate 5PW D400;PTBB1236   Deck/Bodenblech 5FB T400;71.00;7.00;pcs;1;;Structure;;;
1STQ001131M0000;PTBB1236A;;IP55 BLIND TOP/BOTTOM W=1250MM D=300MM;PTBB1236   Deck/Bodenblech 5FB T400;0.00;0.00;pcs;1;;Structure;;;
1STQ004416B0000;PTBB1236COL;;IP55 BLIND TOP/BOTTOM W=1250MM D=300MM SPECIAL COLOUR VERSION;IP55 BLIND DACH/BODEN B1250 MM T300MM GEFÄRBTE VERSION;79.95;0.00;pcs;1;;Structure;;;
1STQ001316B0000;PTBB1250;;IP40 BLIND TOP/BOTTOM W=1250MM D=500MM;PTBB1250   Deck/Bodenblech B1250 T600;70.90;11.00;pcs;1;;Structure;;;
1STQ002770M0000;PTBB1250A;;IP40 BLIND TOP/BOTTOM W=1250MM D=500MM;PTBB1250A  Deck/Bodenblech B1250 T600;79.30;0.00;pcs;1;;Structure;;;
1STQ003382B0000;PTBB1251;;IP30 OPEN BOTTOM  W1350 D600;PTBB1251   TRL Bodenbl bel B1350 T600;78.10;9.50;pcs;1;;Structure;;;
1STQ002771M0000;PTBB1251A;;IP30 OPEN BOTTOM  W1350 D600;PTBB1251A  TRL Bodenbl bel B1350 T600;87.30;0.00;pcs;1;;Structure;;;
1STQ002295B0000;PTBB1256;1;IP55 BLIND TOP/BOTTOM W=1250MM D=500MM;PTBB1256   Deck/Bodenblech 5FB T600;89.00;10.00;pcs;1;;Structure;;;
1STQ002772M0000;PTBB1256A;;IP55 BLIND TOP/BOTTOM W=1250MM D=500MM;PTBB1256A  Deck/Bodenblech 5FB T600;98.50;0.00;pcs;1;;Structure;;;
1STQ004417B0000;PTBB1256COL;;IP55 BLIND TOP/BOTTOM W=1250MM D=500MM SPECIAL COLOUR VERSION;IP55 BLIND DACH/BODEN B1250 MM T500MM GEFÄRBTE VERSION;84.92;0.00;pcs;1;;Structure;;;
1STQ001317B0000;PTBB1270;;IP40 BLIND TOP/BOTTOM W=1250MM D=700MM;PTBB1270   Deck/Bodenblech B1250 T800;91.80;14.08;pcs;1;;Structure;;;
1STQ002773M0000;PTBB1270A;;IP40 BLIND TOP/BOTTOM W=1250MM D=700MM;PTBB1270A  Deck/Bodenblech B1250 T800;102.70;0.00;pcs;1;;Structure;;;
1STQ003383B0000;PTBB1271;;IP30 OPEN BOTTOM  W1350 D800;PTBB1271   TRL Bodenbl bel B1350 T800;101.00;13.00;pcs;1;;Structure;;;
1STQ002774M0000;PTBB1271A;;IP30 OPEN BOTTOM  W1350 D800;PTBB1271A  TRL Bodenbl bel B1350 T800;113.00;0.00;pcs;1;;Structure;;;
1STQ007105A0000;PTBB1276;1;IP55 BLIND TOP/BOTTOM W=1250MM D=700MM;PTBB1276   Deck/Bodenblech 5FB T800;103.00;13.00;pcs;1;;Structure;;;
1STQ002775M0000;PTBB1276A;;IP55 BLIND TOP/BOTTOM W=1250MM D=700MM;PTBB1276A  Deck/Bodenblech 5FB T800;114.00;0.00;pcs;1;;Structure;;;
1STQ004418B0000;PTBB1276COL;;IP55 BLIND TOP/BOTTOM W=1250MM D=700MM SPECIAL COLOUR VERSION;IP55 BLIND DACH/BODEN B1250 MM T700MM GEFÄRBTE VERSION;94.69;0.00;pcs;1;;Structure;;;
1STQ007131A0000;PTBB1290;;IP40 BLIND TOP/BOTTOM W=1250MM D=900MM;PTBB1290   Deck/Bodenblech B1250 T1000;94.60;18.00;pcs;1;;Structure;;;
1STQ002776M0000;PTBB1290A;;IP40 BLIND TOP/BOTTOM W=1250MM D=900MM;PTBB1290A  Deck/Bodenblech B1250 T1000;105.80;0.00;pcs;1;;Structure;;;
1STQ003384B0000;PTBB1291;;IP30 OPEN BOTTOM  W1350 D1000;PTBB1291   TRL Bodenbl bel B1350 T1000;104.10;16.00;pcs;1;;Structure;;;
1STQ002777M0000;PTBB1291A;;IP30 OPEN BOTTOM  W1350 D1000;PTBB1291A  TRL Bodenbl bel B1350 T1000;116.40;0.00;pcs;1;;Structure;;;
1STQ007106A0000;PTBB1296;;IP55 BLIND TOP/BOTTOM W=1350MM D=1000MM ;PTBB1296   Deck/Bodenblech B1350 T1000;112.70;16.00;pcs;1;;Structure;;;
1STQ002778M0000;PTBB1296A;;IP55 BLIND TOP/BOTTOM W=1350MM D=1000MM ;PTBB1296A  Deck/Bodenblech B1350 T1000;126.00;0.00;pcs;1;;Structure;;;
1STQ001270B0000;PTBB2526;1;Blind top/bottom plate 1PW D300;PTBB2526   Deck/Bodenblech 1FB T300;48.10;1.50;pcs;1;;Structure;;;
1STQ001114M0000;PTBB2526A;;IP55 BLIND TOP/BOTTOM W=250MM D=200MM;PTBB2526   Deck/Bodenblech 1FB T300;0.00;0.00;pcs;1;;Structure;;;
1STQ004419B0000;PTBB2526COL;;IP55 BLIND TOP/BOTTOM W=250MM D=200MM SPECIAL COLOUR VERSION;IP55 DECKBL./BODENBLECH B=250MM T=200MM GEFÄRBTE VERSION;31.83;0.00;pcs;1;;Structure;;;
1STQ007071A0000;PTBB2536;1;Blind top/bottom plate 1PW D400;PTBB2536   Deck/Bodenblech 1FB T400;48.80;2.02;pcs;1;;Structure;;;
1STQ001115M0000;PTBB2536A;;IP55 BLIND TOP/BOTTOM W=250MM D=300MM;PTBB2536   Deck/Bodenblech 1FB T400;0.00;0.00;pcs;1;;Structure;;;
1STQ004420B0000;PTBB2536COL;;IP55 BLIND TOP/BOTTOM W=250MM D=300MM SPECIAL COLOUR VERSION;IP55 DECKBL./BODENBLECH B=250MM T=300MM GEFÄRBTE VERSION;34.27;0.00;pcs;1;;Structure;;;
1STQ009370A0000;PTBB2550;;IP40 BLIND TOP/BOTTOM W=250MM D=500MM;PTBB2550   Deck/Bodenblech B250 T600;47.70;3.00;pcs;1;;Structure;;;
1STQ002779M0000;PTBB2550A;;IP40 BLIND TOP/BOTTOM W=250MM D=500MM;PTBB2550A  Deck/Bodenblech B250 T600;53.40;0.00;pcs;1;;Structure;;;
1STQ007072A0000;PTBB2556;1;IP55 BLIND TOP/BOTTOM W=250MM D=500MM;PTBB2556   Deck/Bodenblech 1FB T600;52.50;3.07;pcs;1;;Structure;;;
1STQ002780M0000;PTBB2556A;;IP55 BLIND TOP/BOTTOM W=250MM D=500MM;PTBB2556A  Deck/Bodenblech 1FB T600;58.10;0.00;pcs;1;;Structure;;;
1STQ004421B0000;PTBB2556COL;;IP55 BLIND TOP/BOTTOM W=250MM D=500MM SPECIAL COLOUR VERSION;IP55 DECKBL./BODENBLECH B=250MM T=500MM GEFÄRBTE VERSION;37.70;0.00;pcs;1;;Structure;;;
1STQ009423A0000;PTBB2570;;IP40 BLIND TOP/BOTTOM W=250MM D=700MM;PTBB2570   Deck/Bodenblech B250 T800;61.80;4.00;pcs;1;;Structure;;;
1STQ002781M0000;PTBB2570A;;IP40 BLIND TOP/BOTTOM W=250MM D=700MM;PTBB2570A  Deck/Bodenblech B250 T800;69.10;0.00;pcs;1;;Structure;;;
1STQ007073A0000;PTBB2576;1;IP55 BLIND TOP/BOTTOM W=250MM D=700MM;PTBB2576   Deck/Bodenblech 1FB T800;54.50;4.08;pcs;1;;Structure;;;
1STQ002782M0000;PTBB2576A;;IP55 BLIND TOP/BOTTOM W=250MM D=700MM;PTBB2576A  Deck/Bodenblech 1FB T800;60.30;0.00;pcs;1;;Structure;;;
1STQ004422B0000;PTBB2576COL;;IP55 BLIND TOP/BOTTOM W=250MM D=700MM SPECIAL COLOUR VERSION;IP55 DECKBL./BODENBLECH B=250MM T=700MM GEFÄRBTE VERSION;41.92;0.00;pcs;1;;Structure;;;
1STQ001269B0000;PTBB2590;;IP40 BLIND TOP/BOTTOM W=250MM D=900MM;PTBB2590   Deck/Bodenblech B250 T1000;63.70;4.60;pcs;1;;Structure;;;
1STQ002783M0000;PTBB2590A;;IP40 BLIND TOP/BOTTOM W=250MM D=900MM;PTBB2590A  Deck/Bodenblech B250 T1000;71.20;0.00;pcs;1;;Structure;;;
1STQ001271B0000;PTBB2596;;IP55 BLIND TOP/BOTTOM W=250MM D=900MM;PTBB2596   Deck/Bodenblech B250 T1000;69.20;5.00;pcs;1;;Structure;;;
1STQ002784M0000;PTBB2596A;;IP55 BLIND TOP/BOTTOM W=250MM D=900MM;PTBB2596A  Deck/Bodenblech B250 T1000;77.40;0.00;pcs;1;;Structure;;;
1STQ007109A0000;PTBB3050;;IP40 BLIND TOP/BOTTOM W=300MM D=500MM;PTBB3050   Deck/Bodenblech B300 T600;53.50;3.45;pcs;1;;Structure;;;
1STQ002785M0000;PTBB3050A;;IP40 BLIND TOP/BOTTOM W=300MM D=500MM;PTBB3050A  Deck/Bodenblech B300 T600;59.80;0.00;pcs;1;;Structure;;;
1STQ007076A0000;PTBB3056;1;Blind top/bottom plate 2PW D400;PTBB3056   Deck/Bodenblech 2FB T400;50.00;3.46;pcs;1;;Structure;;;
1STQ001119M0000;PTBB3056A;;IP55 BL.TOP/BOTTOM W/D=300MM D/W=500MM;PTBB3056   Deck/Bodenblech 2FB T400;0.00;0.00;pcs;1;;Structure;;;
1STQ004423B0000;PTBB3056COL;;IP55 BL.TOP/BOTTOM W/D=300MM D/W=500MM SPECIAL COLOUR VERSION;IP55 DECKBL/BODENBL. B/T=300MM T/B=500MM GEFÄRBTE VERSION;38.47;3.460;pcs;1;;Structure;;;
1STQ007110A0000;PTBB3070;;IP40 BLIND TOP/BOTTOM W=300MM D=700MM;PTBB3070   Deck/Bodenblech B300 T800;69.20;4.50;pcs;1;;Structure;;;
1STQ002786M0000;PTBB3070A;;IP40 BLIND TOP/BOTTOM W=300MM D=700MM;PTBB3070A  Deck/Bodenblech B300 T800;77.40;0.00;pcs;1;;Structure;;;
1STQ007111A0000;PTBB3090;;IP40 BLIND TOP/BOTTOM W=300MM D=900MM;PTBB3090   Deck/Bodenblech B300 T1000;71.30;5.54;pcs;1;;Structure;;;
1STQ002787M0000;PTBB3090A;;IP40 BLIND TOP/BOTTOM W=300MM D=900MM;PTBB3090A  Deck/Bodenblech B300 T1000;79.70;0.00;pcs;1;;Structure;;;
1STQ007114A0000;PTBB4050;;IP40 BLIND TOP/BOTTOM W=400MM D=500MM;PTBB4050   Deck/Bodenblech B400 T600;55.10;4.20;pcs;1;;Structure;;;
1STQ002788M0000;PTBB4050A;;IP40 BLIND TOP/BOTTOM W=400MM D=500MM;PTBB4050A  Deck/Bodenblech B400 T600;61.60;0.00;pcs;1;;Structure;;;
1STQ003370B0000;PTBB4051;;IP30 OPEN BOTTOM  W=500 D=600;PTBB4051   TRL Bodenbl. bel. B500 T600;57.10;3.50;pcs;1;;Structure;;;
1STQ002789M0000;PTBB4051A;;IP30 OPEN BOTTOM  W=500 D=600;PTBB4051A  TRL Bodenbl. bel. B500 T600;63.90;0.00;pcs;1;;Structure;;;
1STQ007115A0000;PTBB4070;;IP40 BLIND TOP/BOTTOM W=400MM D=700MM;PTBB4070   Deck/Bodenblech B400 T800;71.30;5.43;pcs;1;;Structure;;;
1STQ002790M0000;PTBB4070A;;IP40 BLIND TOP/BOTTOM W=400MM D=700MM;PTBB4070A  Deck/Bodenblech B400 T800;79.70;0.00;pcs;1;;Structure;;;
1STQ003371B0000;PTBB4071;;IP30 OPEN BOTTOM  W=500 D=800;PTBB4071   TRL Bodenbl. bel. B500 T800;73.90;5.00;pcs;1;;Structure;;;
1STQ002791M0000;PTBB4071A;;IP30 OPEN BOTTOM  W=500 D=800;PTBB4071A  TRL Bodenbl. bel. B500 T800;82.70;0.00;pcs;1;;Structure;;;
1STQ007116A0000;PTBB4090;;IP40 BLIND TOP/BOTTOM W=400MM D=900MM;PTBB4090   Deck/Bodenblech B400 T1000;73.40;6.85;pcs;1;;Structure;;;
1STQ002792M0000;PTBB4090A;;IP40 BLIND TOP/BOTTOM W=400MM D=900MM;PTBB4090A  Deck/Bodenblech B400 T1000;82.10;0.00;pcs;1;;Structure;;;
1STQ003372B0000;PTBB4091;;IP30 OPEN BOTTOM  W=500 D=1000;PTBB4091   TRL Bodenbl bel B500 T1000;76.20;6.00;pcs;1;;Structure;;;
1STQ002793M0000;PTBB4091A;;IP30 OPEN BOTTOM  W=500 D=1000;PTBB4091A  TRL Bodenbl bel B500 T1000;85.20;0.00;pcs;1;;Structure;;;
1STQ001284B0000;PTBB5026;1;Blind top/bottom plate 2PW D300;PTBB5026   Deck/Bodenblech 2FB T300;49.40;2.56;pcs;1;;Structure;;;
1STQ001118M0000;PTBB5026A;;IP55 BLIND TOP/BOTTOM W=500MM D=200MM;PTBB5026   Deck/Bodenblech 2FB T300;0.00;0.00;pcs;1;;Structure;;;
1STQ004424B0000;PTBB5026COL;;IP55 BLIND TOP/BOTTOM W=500MM D=200MM SPECIAL COLOUR VERSION;IP55 DECKBL./BODENBLECH B=500MM T=200MM GEFÄRBTE VERSION;34.27;0.00;pcs;1;;Structure;;;
1STQ009179A0000;PTBB5050;1;IP55 BLIND TOP/BOTTOM W=500MM D=500MM;PTBB5050   Deck/Bodenblech 2FB T600;63.00;5.00;pcs;1;;Structure;;;
1STQ002794M0000;PTBB5050A;;IP55 BLIND TOP/BOTTOM W=500MM D=500MM;PTBB5050A  Deck/Bodenblech 2FB T600;69.70;0.00;pcs;1;;Structure;;;
1STQ003373B0000;PTBB5051;;IP30 OPEN BOTTOM  W=600 D=600;PTBB5051   TRL Bodenbl. bel. B600 T600;58.90;4.00;pcs;1;;Structure;;;
1STQ002795M0000;PTBB5051A;;IP30 OPEN BOTTOM  W=600 D=600;PTBB5051A  TRL Bodenbl. bel. B600 T600;65.90;0.00;pcs;1;;Structure;;;
1STQ004425B0000;PTBB5056COL;;IP55 BLIND TOP/BOTTOM W=500MM D=500MM SPECIAL COLOUR VERSION;IP55 DECKBL./BODENBLECH B=500MM T=500MM GEFÄRBTE VERSION;41.95;0.00;pcs;1;;Structure;;;
1STQ009407A0000;PTBB5057;;IP40 BLIND TOP/BOTTOM W=500MM D=500MM;PTBB5057   Deck/Bodenblech B500 T600;56.40;5.00;pcs;1;;Structure;;;
1STQ002796M0000;PTBB5057A;;IP40 BLIND TOP/BOTTOM W=500MM D=500MM;PTBB5057A  Deck/Bodenblech B500 T600;63.10;0.00;pcs;1;;Structure;;;
1STQ009435A0000;PTBB5070;;IP40 BLIND TOP/BOTTOM W=500MM D=700MM;PTBB5070   Deck/Bodenblech B500 T800;73.00;6.50;pcs;1;;Structure;;;
1STQ002797M0000;PTBB5070A;;IP40 BLIND TOP/BOTTOM W=500MM D=700MM;PTBB5070A  Deck/Bodenblech B500 T800;81.60;0.00;pcs;1;;Structure;;;
1STQ003374B0000;PTBB5071;;IP30 OPEN BOTTOM  W=600 D=800;PTBB5071   TRL Bodenbl. bel. B600 T800;76.30;5.50;pcs;1;;Structure;;;
1STQ002798M0000;PTBB5071A;;IP30 OPEN BOTTOM  W=600 D=800;PTBB5071A  TRL Bodenbl. bel. B600 T800;85.30;0.00;pcs;1;;Structure;;;
1STQ007085A0000;PTBB5076;1;IP55 BLIND TOP/BOTTOM W=500MM D=700MM;PTBB5076   Deck/Bodenblech 2FB T800;65.50;6.73;pcs;1;;Structure;;;
1STQ002799M0000;PTBB5076A;;IP55 BLIND TOP/BOTTOM W=500MM D=700MM;PTBB5076A  Deck/Bodenblech 2FB T800;72.50;0.00;pcs;1;;Structure;;;
1STQ004426B0000;PTBB5076COL;;IP55 BLIND TOP/BOTTOM W=500MM D=700MM SPECIAL COLOUR VERSION;IP55 DECKBL./BODENBLECH B=500MM T=700MM GEFÄRBTE VERSION;53.59;0.00;pcs;1;;Structure;;;
1STQ001283B0000;PTBB5090;;IP40 BLIND TOP/BOTTOM W=500MM D=900MM;PTBB5090   Deck/Bodenblech B500 T1000;75.20;8.00;pcs;1;;Structure;;;
1STQ002800M0000;PTBB5090A;;IP40 BLIND TOP/BOTTOM W=500MM D=900MM;PTBB5090A  Deck/Bodenblech B500 T1000;84.10;0.00;pcs;1;;Structure;;;
1STQ003375B0000;PTBB5091;;IP30 OPEN BOTTOM  W=600 D=1000;PTBB5091   TRL Bodenbl bel B600 T1000;78.60;6.50;pcs;1;;Structure;;;
1STQ002801M0000;PTBB5091A;;IP30 OPEN BOTTOM  W=600 D=1000;PTBB5091A  TRL Bodenbl bel B600 T1000;87.90;0.00;pcs;1;;Structure;;;
1STQ001286B0000;PTBB5096;;IP55 BLIND TOP/BOTTOM W=500MM D=900MM;PTBB5096   Deck/Bodenblech B500 T1000;75.20;8.21;pcs;1;;Structure;;;
1STQ002802M0000;PTBB5096A;;IP55 BLIND TOP/BOTTOM W=500MM D=900MM;PTBB5096A  Deck/Bodenblech B500 T1000;84.10;0.00;pcs;1;;Structure;;;
1STQ004169B0000;PTBB7051;;IP30 OPEN BOTTOM  W800 D600;PTBB7051   TRL Bodenbl. bel. B800 T600;62.10;5.50;pcs;1;;Structure;;;
1STQ002803M0000;PTBB7051A;;IP30 OPEN BOTTOM  W800 D600;PTBB7051A  TRL Bodenbl. bel. B800 T600;69.40;0.00;pcs;1;;Structure;;;
1STQ003598B0000;PTBB7071;;IP30 OPEN BOTTOM  W800 D800;PTBB7071   TRL Bodenbl. bel. B800 T800;80.30;7.50;pcs;1;;Structure;;;
1STQ002804M0000;PTBB7071A;;IP30 OPEN BOTTOM  W800 D800;PTBB7071A  TRL Bodenbl. bel. B800 T800;89.80;0.00;pcs;1;;Structure;;;
1STQ003358B0000;PTBB7072;;IP41 BLIND TOP/BOTTOM PANEL W=800 D=800;PTBB7072   Deck/Bodenblech B800 T800;80.10;7.50;pcs;1;;Structure;;;
1STQ002805M0000;PTBB7072A;;IP41 BLIND TOP/BOTTOM PANEL W=800 D=800;PTBB7072A  Deck/Bodenblech B800 T800;89.60;0.00;pcs;1;;Structure;;;
1STQ003597B0000;PTBB7091;;IP30 OPEN BOTTOM  W800 D1000;PTBB7091   TRL Bodenbl bel B800 T1000;82.70;9.50;pcs;1;;Structure;;;
1STQ002806M0000;PTBB7091A;;IP30 OPEN BOTTOM  W800 D1000;PTBB7091A  TRL Bodenbl bel B800 T1000;92.50;0.00;pcs;1;;Structure;;;
1STQ003359B0000;PTBB7092;;IP41 BLIND TOP/BOTTOM PANEL W=800 D=1000;PTBB7092   Deck/Bodenblech B800 T1000;77.80;9.50;pcs;1;;Structure;;;
1STQ002807M0000;PTBB7092A;;IP41 BLIND TOP/BOTTOM PANEL W=800 D=1000;PTBB7092A  Deck/Bodenblech B800 T1000;87.00;0.00;pcs;1;;Structure;;;
1STQ001303B0000;PTBB7526;1;Blind top/bottom plate 3PW D300;PTBB7526   Deck/Bodenblech 3FB T300;55.50;3.56;pcs;1;;Structure;;;
1STQ001122M0000;PTBB7526A;;IP55 BLIND TOP/BOTTOM W=750MM D=200MM;PTBB7526   Deck/Bodenblech 3FB T300;0.00;0.00;pcs;1;;Structure;;;
1STQ004427B0000;PTBB7526COL;;IP55 BLIND TOP/BOTTOM W=750MM D=200MM SPECIAL COLOUR VERSION;IP55 DECKBL./BODENBLECH B=750MM T=200MM GEFÄRBTE VERSION;42.27;0.00;pcs;1;;Structure;;;
1STQ007091A0000;PTBB7536;1;Blind top/bottom plate 3PW D400;PTBB7536   Deck/Bodenblech 3FB T400;57.00;5.00;pcs;1;;Structure;;;
1STQ001123M0000;PTBB7536A;;IP55 BLIND TOP/BOTTOM W=750MM D=300MM;PTBB7536   Deck/Bodenblech 3FB T400;0.00;0.00;pcs;1;;Structure;;;
1STQ004428B0000;PTBB7536COL;;IP55 BLIND TOP/BOTTOM W=750MM D=300MM SPECIAL COLOUR VERSION;IP55 DECKBL./BODENBLECH B=750MM T=300MM GEFÄRBTE VERSION;45.45;0.00;pcs;1;;Structure;;;
1STQ009387A0000;PTBB7550;;IP40 BLIND TOP/BOTTOM W=750MM D=500MM;PTBB7550   Deck/Bodenblech B750 T600;56.40;7.00;pcs;1;;Structure;;;
1STQ002808M0000;PTBB7550A;;IP40 BLIND TOP/BOTTOM W=750MM D=500MM;PTBB7550A  Deck/Bodenblech B750 T600;63.10;0.00;pcs;1;;Structure;;;
1STQ003376B0000;PTBB7551;;IP30 OPEN BOTTOM  W=850 D=600;PTBB7551   TRL Bodenbl. bel. B850 T600;56.40;6.00;pcs;1;;Structure;;;
1STQ002809M0000;PTBB7551A;;IP30 OPEN BOTTOM  W=850 D=600;PTBB7551A  TRL Bodenbl. bel. B850 T600;63.10;0.00;pcs;1;;Structure;;;
1STQ007092A0000;PTBB7556;1;IP55 BLIND TOP/BOTTOM W=750MM D=500MM;PTBB7556   Deck/Bodenblech 3FB T600;67.50;7.17;pcs;1;;Structure;;;
1STQ002810M0000;PTBB7556A;;IP55 BLIND TOP/BOTTOM W=750MM D=500MM;PTBB7556A  Deck/Bodenblech 3FB T600;74.70;0.00;pcs;1;;Structure;;;
