8_Digit_Code,15 Digit Code,Product Type Assembled,15 digit code Assembled,Description,Item,SAP_IT_Component,Description,Q.ty,UM,Weight,DWG,Noble Part Code,Valid Since ,Valid to ,Mod. N.,Status,DELETED,Modification applied,Material,ABB_Library_Document_Number,ABB_Library_Document_Link_DXF,DXF,ABB_Library_Document_Link_PDF,PDF,Figure,W,D
PBNE5060,1STQ003840B0000,PBNE5060A,1STQ001443M0000,N_PE BUSBAR 5000A. W=600/3X60X10,20,863070/803,N_PE BUSBAR 2000A. W=600/1X60X10W/DPRM,1,ST,3.21,863070,,17.05.2016,31.12.9999,IND01541,,,,Copper,1STD000041,http://search.abb.com/library/Download.aspx?DocumentID=1STD000041&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000041,http://search.abb.com/library/Download.aspx?DocumentID=1STD000041&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000041,803,60,10
PBNE5060,1STQ003840B0000,PBNE5060A,1STQ001443M0000,N_PE BUSBAR 5000A. W=600/3X60X10,30,VTPS8X40I,SCREW TPS 5933 A2 8X40,2,ST,0.03,,,17.05.2016,31.12.9999,IND01541,,,,Standard,,,,,,,,
PBNE5080,1STQ003841B0000,PBNE5080A,1STQ001444M0000,N_PE BUSBAR 5000A. W=800/3X60X10,10,863070/004,N_PE BUSBAR 4000A. W=800/2X60X10,2,ST,8.56,863070,,17.05.2016,31.12.9999,IND01541,,,,Copper,1STD000041,http://search.abb.com/library/Download.aspx?DocumentID=1STD000041&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000041,http://search.abb.com/library/Download.aspx?DocumentID=1STD000041&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000041,4,60,10
PBNE5080,1STQ003841B0000,PBNE5080A,1STQ001444M0000,N_PE BUSBAR 5000A. W=800/3X60X10,20,863070/804,N_PE BUSBAR 2000A. W=800/1X60X10W/DPRM,1,ST,4.28,863070,,17.05.2016,31.12.9999,IND01541,,,,Copper,1STD000041,http://search.abb.com/library/Download.aspx?DocumentID=1STD000041&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000041,http://search.abb.com/library/Download.aspx?DocumentID=1STD000041&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000041,804,60,10
PBNE5080,1STQ003841B0000,PBNE5080A,1STQ001444M0000,N_PE BUSBAR 5000A. W=800/3X60X10,30,VTPS8X40I,SCREW TPS 5933 A2 8X40,2,ST,0.03,,,17.05.2016,31.12.9999,IND01541,,,,Standard,,,,,,,,
PBNE5085,1STQ003842B0000,PBNE5085A,1STQ001445M0000,N_PE BUSBAR 5000A. W=850/3X60X10,10,863070/009,N_PE BUSBAR 4000A. W=850/2X60X10,2,ST,9.1,863070,,17.05.2016,31.12.9999,IND01541,,,,Copper,1STD000041,http://search.abb.com/library/Download.aspx?DocumentID=1STD000041&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000041,http://search.abb.com/library/Download.aspx?DocumentID=1STD000041&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000041,9,60,10
PBNE5085,1STQ003842B0000,PBNE5085A,1STQ001445M0000,N_PE BUSBAR 5000A. W=850/3X60X10,20,863070/809,N_PE BUSBAR 2000A. W=850/1X60X10W/DPRM,1,ST,4.55,863070,,17.05.2016,31.12.9999,IND01541,,,,Copper,1STD000041,http://search.abb.com/library/Download.aspx?DocumentID=1STD000041&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000041,http://search.abb.com/library/Download.aspx?DocumentID=1STD000041&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000041,809,60,10
PBNE5085,1STQ003842B0000,PBNE5085A,1STQ001445M0000,N_PE BUSBAR 5000A. W=850/3X60X10,30,VTPS8X40I,SCREW TPS 5933 A2 8X40,2,ST,0.03,,,17.05.2016,31.12.9999,IND01541,,,,Standard,,,,,,,,
PBNE6010,1STQ004665B0000,PBNE6010A,1STQ001446M0000,CONN N-N D600 100X10 XLI,10,863357/001,CONNECTION N-N_XLINE DOP.BAR.63X50 SUP.,1,ST,1.11,863357,,25.08.2016,31.12.9999,IND01589,,,,Copper,1STD000062,http://search.abb.com/library/Download.aspx?DocumentID=1STD000062&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000062,http://search.abb.com/library/Download.aspx?DocumentID=1STD000062&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000062,1,50,10
PBNE6010,1STQ004665B0000,PBNE6010A,1STQ001446M0000,CONN N-N D600 100X10 XLI,20,863357/002,CONNECTION N-N_XLINE DOP.BAR.63X50 INF.,1,ST,1.11,863357,,25.08.2016,31.12.9999,IND01589,,,,Copper,1STD000062,http://search.abb.com/library/Download.aspx?DocumentID=1STD000062&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000062,http://search.abb.com/library/Download.aspx?DocumentID=1STD000062&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000062,2,50,10
PBNE6010,1STQ004665B0000,PBNE6010A,1STQ001446M0000,CONN N-N D600 100X10 XLI,30,861295/005,PLASTIC SIDE SEGREGATION TO BE CUT H400M,1,ST,0.1,,1STQ000163S0000,25.08.2016,31.12.9999,IND01589,,,,Plastic,,,,,,5,,
PBNE6010,1STQ004665B0000,PBNE6010A,1STQ001446M0000,CONN N-N D600 100X10 XLI,40,VTE8X40,SCREW TE  UNI5739 DIN933 8X40,2,ST,0.04,,,25.08.2016,31.12.9999,IND01589,,,,Standard,,,,,,,,
PBNE6010,1STQ004665B0000,PBNE6010A,1STQ001446M0000,CONN N-N D600 100X10 XLI,50,RPD8X24,WHASER PLANE D.8X24 GREMB.NA ZB,4,ST,0.02,,,25.08.2016,31.12.9999,IND01589,,,,Standard,,,,,,,,
PBNE6010,1STQ004665B0000,PBNE6010A,1STQ001446M0000,CONN N-N D600 100X10 XLI,60,DM8,NUT E-8-U5588-D934 M8,2,ST,0.01,,,25.08.2016,31.12.9999,IND01589,,,,Standard,,,,,,,,
PBNE6010,1STQ004665B0000,PBNE6010A,1STQ001446M0000,CONN N-N D600 100X10 XLI,70,VTE12X60,SCREW TE  U5739 12X60 ZINC COAT.  ,1,ST,0.06,,,25.08.2016,31.12.9999,IND01589,,,,Standard,,,,,,,,
PBNE6010,1STQ004665B0000,PBNE6010A,1STQ001446M0000,CONN N-N D600 100X10 XLI,80,ZX657,NUT WITH BRAKET M12,1,ST,0.07,,,25.08.2016,31.12.9999,IND01589,,,,ABB DESUJ - Order code,,,,,,,,
PBNE6012,1STQ004666B0000,PBNE6012A,1STQ001447M0000,CONN N-N D600 120X10 XLI,10,863357/005,CONNESSIONE N-N_XLINE DOP.BAR.63X60 SUP.,1,ST,1.33,863357,,25.08.2016,31.12.9999,IND01589,,,,Copper,1STD000062,http://search.abb.com/library/Download.aspx?DocumentID=1STD000062&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000062,http://search.abb.com/library/Download.aspx?DocumentID=1STD000062&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000062,5,60,10
PBNE6012,1STQ004666B0000,PBNE6012A,1STQ001447M0000,CONN N-N D600 120X10 XLI,20,863357/006,CONNESSIONE N-N_XLINE DOP.BAR.63X60 INF.,1,ST,1.33,863357,,25.08.2016,31.12.9999,IND01589,,,,Copper,1STD000062,http://search.abb.com/library/Download.aspx?DocumentID=1STD000062&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000062,http://search.abb.com/library/Download.aspx?DocumentID=1STD000062&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000062,6,60,10
PBNE6012,1STQ004666B0000,PBNE6012A,1STQ001447M0000,CONN N-N D600 120X10 XLI,30,861295/005,PLASTIC SIDE SEGREGATION TO BE CUT H400M,1,ST,0.1,,1STQ000163S0000,25.08.2016,31.12.9999,IND01589,,,,Plastic,,,,,,5,,
PBNE6012,1STQ004666B0000,PBNE6012A,1STQ001447M0000,CONN N-N D600 120X10 XLI,40,VTE8X40,SCREW TE  UNI5739 DIN933 8X40,2,ST,0.04,,,25.08.2016,31.12.9999,IND01589,,,,Standard,,,,,,,,
PBNE6012,1STQ004666B0000,PBNE6012A,1STQ001447M0000,CONN N-N D600 120X10 XLI,50,RPD8X24,WHASER PLANE D.8X24 GREMB.NA ZB,4,ST,0.02,,,25.08.2016,31.12.9999,IND01589,,,,Standard,,,,,,,,
PBNE6012,1STQ004666B0000,PBNE6012A,1STQ001447M0000,CONN N-N D600 120X10 XLI,60,DM8,NUT E-8-U5588-D934 M8,2,ST,0.01,,,25.08.2016,31.12.9999,IND01589,,,,Standard,,,,,,,,
PBNE6012,1STQ004666B0000,PBNE6012A,1STQ001447M0000,CONN N-N D600 120X10 XLI,70,VTE12X60,SCREW TE  U5739 12X60 ZINC COAT.  ,1,ST,0.06,,,25.08.2016,31.12.9999,IND01589,,,,Standard,,,,,,,,
PBNE6012,1STQ004666B0000,PBNE6012A,1STQ001447M0000,CONN N-N D600 120X10 XLI,80,ZX657,NUT WITH BRAKET M12,1,ST,0.07,,,25.08.2016,31.12.9999,IND01589,,,,ABB DESUJ - Order code,,,,,,,,
PBNE6015,1STQ003348B0000,PBNE6015A,1STQ001448M0000,VCI N 50% 2200A.60X10,10,863352/004,BAR NEUTRAL XLINE GS 1850X60,1,ST,9.9,863352,,07.07.2016,31.12.9999,IND01571,,,,Copper,1STD000058,http://search.abb.com/library/Download.aspx?DocumentID=1STD000058&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000058,http://search.abb.com/library/Download.aspx?DocumentID=1STD000058&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000058,4,60,10
PBNE6015,1STQ003348B0000,PBNE6015A,1STQ001448M0000,VCI N 50% 2200A.60X10,20,VTE8X16,SCREW TE 8X16 ZB.CLASSE 4.8 UNI EN 24017,6,ST,0.07,,,07.07.2016,31.12.9999,IND01571,,,,Standard,,,,,,,,
PBNE6015,1STQ003348B0000,PBNE6015A,1STQ001448M0000,VCI N 50% 2200A.60X10,30,VTE8X22,SCREW TE  U5739 8X22 ZINC COAT.  ,6,ST,0.08,,,07.07.2016,31.12.9999,IND01571,,,,Standard,,,,,,,,
PBNE6015,1STQ003348B0000,PBNE6015A,1STQ001448M0000,VCI N 50% 2200A.60X10,40,RPD8X24,WHASER PLANE D.8X24 GREMB.NA ZB,12,ST,0.05,,,07.07.2016,31.12.9999,IND01571,,,,Standard,,,,,,,,
PBNE6015,1STQ003348B0000,PBNE6015A,1STQ001448M0000,VCI N 50% 2200A.60X10,50,ISO-M8X35,ISOLATOR M8X35 X BARRE,6,ST,0.63,,,07.07.2016,31.12.9999,IND01571,,,,Standard,,,,,,,,
PBNE6030,1STQ004655B0000,PBNE6030A,1STQ001449M0000,CONN N-N D600.30X10 XLI,10,863355/001,CONNECTION N-N_XLINE 73X30,1,ST,0.69,863355,,25.08.2016,31.12.9999,IND01589,,,,Copper,1STD000060,http://search.abb.com/library/Download.aspx?DocumentID=1STD000060&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000060,http://search.abb.com/library/Download.aspx?DocumentID=1STD000060&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000060,1,30,10
PBNE6030,1STQ004655B0000,PBNE6030A,1STQ001449M0000,CONN N-N D600.30X10 XLI,20,861295/005,PLASTIC SIDE SEGREGATION TO BE CUT H400M,1,ST,0.1,,1STQ000163S0000,25.08.2016,31.12.9999,IND01589,,,,Plastic,,,,,,5,,
PBNE6030,1STQ004655B0000,PBNE6030A,1STQ001449M0000,CONN N-N D600.30X10 XLI,30,VTE8X30,SCREW TE 4.8 UNI5739-DIN933 8X30,2,ST,0.03,,,25.08.2016,31.12.9999,IND01589,,,,Standard,,,,,,,,
PBNE6030,1STQ004655B0000,PBNE6030A,1STQ001449M0000,CONN N-N D600.30X10 XLI,40,RPD8X24,WHASER PLANE D.8X24 GREMB.NA ZB,4,ST,0.02,,,25.08.2016,31.12.9999,IND01589,,,,Standard,,,,,,,,
PBNE6030,1STQ004655B0000,PBNE6030A,1STQ001449M0000,CONN N-N D600.30X10 XLI,50,DM8,NUT E-8-U5588-D934 M8,2,ST,0.01,,,25.08.2016,31.12.9999,IND01589,,,,Standard,,,,,,,,
PBNE6030,1STQ004655B0000,PBNE6030A,1STQ001449M0000,CONN N-N D600.30X10 XLI,60,VTE12X50,SCREW TE  U5739 12X50 ZINC COAT.  ,1,ST,0.05,,,25.08.2016,31.12.9999,IND01589,,,,Standard,,,,,,,,
PBNE6030,1STQ004655B0000,PBNE6030A,1STQ001449M0000,CONN N-N D600.30X10 XLI,70,ZX657,NUT WITH BRAKET M12,1,ST,0.07,,,25.08.2016,31.12.9999,IND01589,,,,ABB DESUJ - Order code,,,,,,,,
PBNE6040,1STQ004656B0000,PBNE6040A,1STQ001451M0000,CONN N-N D600 40X10 XLI,10,863355/002,CONNECTION N-N_XLINE 73X40,1,ST,0.92,863355,,25.08.2016,31.12.9999,IND01589,,,,Copper,1STD000060,http://search.abb.com/library/Download.aspx?DocumentID=1STD000060&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000060,http://search.abb.com/library/Download.aspx?DocumentID=1STD000060&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000060,2,40,10
PBNE6040,1STQ004656B0000,PBNE6040A,1STQ001451M0000,CONN N-N D600 40X10 XLI,20,861295/005,PLASTIC SIDE SEGREGATION TO BE CUT H400M,1,ST,0.1,,1STQ000163S0000,25.08.2016,31.12.9999,IND01589,,,,Plastic,,,,,,5,,
PBNE6040,1STQ004656B0000,PBNE6040A,1STQ001451M0000,CONN N-N D600 40X10 XLI,30,VTE8X30,SCREW TE 4.8 UNI5739-DIN933 8X30,2,ST,0.03,,,25.08.2016,31.12.9999,IND01589,,,,Standard,,,,,,,,
PBNE6040,1STQ004656B0000,PBNE6040A,1STQ001451M0000,CONN N-N D600 40X10 XLI,40,RPD8X24,WHASER PLANE D.8X24 GREMB.NA ZB,4,ST,0.02,,,25.08.2016,31.12.9999,IND01589,,,,Standard,,,,,,,,
PBNE6040,1STQ004656B0000,PBNE6040A,1STQ001451M0000,CONN N-N D600 40X10 XLI,50,DM8,NUT E-8-U5588-D934 M8,2,ST,0.01,,,25.08.2016,31.12.9999,IND01589,,,,Standard,,,,,,,,
PBNE6040,1STQ004656B0000,PBNE6040A,1STQ001451M0000,CONN N-N D600 40X10 XLI,60,VTE12X50,SCREW TE  U5739 12X50 ZINC COAT.  ,1,ST,0.05,,,25.08.2016,31.12.9999,IND01589,,,,Standard,,,,,,,,
PBNE6040,1STQ004656B0000,PBNE6040A,1STQ001451M0000,CONN N-N D600 40X10 XLI,70,ZX657,NUT WITH BRAKET M12,1,ST,0.07,,,25.08.2016,31.12.9999,IND01589,,,,ABB DESUJ - Order code,,,,,,,,
PBNE6050,1STQ004657B0000,PBNE6050A,1STQ001453M0000,CONN N-N D600 50X10 XLI,10,863355/003,CONNECTION N-N_XLINE 73X50,1,ST,1.15,863355,,25.08.2016,31.12.9999,IND01589,,,,Copper,1STD000060,http://search.abb.com/library/Download.aspx?DocumentID=1STD000060&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000060,http://search.abb.com/library/Download.aspx?DocumentID=1STD000060&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000060,3,50,10
PBNE6050,1STQ004657B0000,PBNE6050A,1STQ001453M0000,CONN N-N D600 50X10 XLI,20,861295/005,PLASTIC SIDE SEGREGATION TO BE CUT H400M,1,ST,0.1,,1STQ000163S0000,25.08.2016,31.12.9999,IND01589,,,,Plastic,,,,,,5,,
PBNE6050,1STQ004657B0000,PBNE6050A,1STQ001453M0000,CONN N-N D600 50X10 XLI,30,VTE8X30,SCREW TE 4.8 UNI5739-DIN933 8X30,2,ST,0.03,,,25.08.2016,31.12.9999,IND01589,,,,Standard,,,,,,,,
PBNE6050,1STQ004657B0000,PBNE6050A,1STQ001453M0000,CONN N-N D600 50X10 XLI,40,RPD8X24,WHASER PLANE D.8X24 GREMB.NA ZB,4,ST,0.02,,,25.08.2016,31.12.9999,IND01589,,,,Standard,,,,,,,,
PBNE6050,1STQ004657B0000,PBNE6050A,1STQ001453M0000,CONN N-N D600 50X10 XLI,50,DM8,NUT E-8-U5588-D934 M8,2,ST,0.01,,,25.08.2016,31.12.9999,IND01589,,,,Standard,,,,,,,,
PBNE6050,1STQ004657B0000,PBNE6050A,1STQ001453M0000,CONN N-N D600 50X10 XLI,60,VTE12X50,SCREW TE  U5739 12X50 ZINC COAT.  ,1,ST,0.05,,,25.08.2016,31.12.9999,IND01589,,,,Standard,,,,,,,,
PBNE6050,1STQ004657B0000,PBNE6050A,1STQ001453M0000,CONN N-N D600 50X10 XLI,70,ZX657,NUT WITH BRAKET M12,1,ST,0.07,,,25.08.2016,31.12.9999,IND01589,,,,ABB DESUJ - Order code,,,,,,,,
PBNE6060,1STQ004658B0000,PBNE6060A,1STQ001454M0000,CONN N-N D600 60X10 XLI,10,863355/004,CONNECTION N-N_XLINE 73X60,1,ST,1.38,863355,,25.08.2016,31.12.9999,IND01589,,,,Copper,1STD000060,http://search.abb.com/library/Download.aspx?DocumentID=1STD000060&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000060,http://search.abb.com/library/Download.aspx?DocumentID=1STD000060&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000060,4,60,10
PBNE6060,1STQ004658B0000,PBNE6060A,1STQ001454M0000,CONN N-N D600 60X10 XLI,20,861295/005,PLASTIC SIDE SEGREGATION TO BE CUT H400M,1,ST,0.1,,1STQ000163S0000,25.08.2016,31.12.9999,IND01589,,,,Plastic,,,,,,5,,
PBNE6060,1STQ004658B0000,PBNE6060A,1STQ001454M0000,CONN N-N D600 60X10 XLI,30,VTE8X30,SCREW TE 4.8 UNI5739-DIN933 8X30,2,ST,0.03,,,25.08.2016,31.12.9999,IND01589,,,,Standard,,,,,,,,
PBNE6060,1STQ004658B0000,PBNE6060A,1STQ001454M0000,CONN N-N D600 60X10 XLI,40,RPD8X24,WHASER PLANE D.8X24 GREMB.NA ZB,4,ST,0.02,,,25.08.2016,31.12.9999,IND01589,,,,Standard,,,,,,,,
PBNE6060,1STQ004658B0000,PBNE6060A,1STQ001454M0000,CONN N-N D600 60X10 XLI,50,DM8,NUT E-8-U5588-D934 M8,2,ST,0.01,,,25.08.2016,31.12.9999,IND01589,,,,Standard,,,,,,,,
PBNE6060,1STQ004658B0000,PBNE6060A,1STQ001454M0000,CONN N-N D600 60X10 XLI,60,VTE12X50,SCREW TE  U5739 12X50 ZINC COAT.  ,1,ST,0.05,,,25.08.2016,31.12.9999,IND01589,,,,Standard,,,,,,,,
PBNE6060,1STQ004658B0000,PBNE6060A,1STQ001454M0000,CONN N-N D600 60X10 XLI,70,ZX657,NUT WITH BRAKET M12,1,ST,0.07,,,25.08.2016,31.12.9999,IND01589,,,,ABB DESUJ - Order code,,,,,,,,
PBNE6080,1STQ004659B0000,PBNE6080A,1STQ001455M0000,CONN N-N D600 80X10 XLI,10,863355/005,CONNECTION N-N_XLINE 73X80,1,ST,1.84,863355,,25.08.2016,31.12.9999,IND01589,,,,Copper,1STD000060,http://search.abb.com/library/Download.aspx?DocumentID=1STD000060&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000060,http://search.abb.com/library/Download.aspx?DocumentID=1STD000060&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000060,5,80,10
PBNE6080,1STQ004659B0000,PBNE6080A,1STQ001455M0000,CONN N-N D600 80X10 XLI,20,861295/005,PLASTIC SIDE SEGREGATION TO BE CUT H400M,1,ST,0.1,,1STQ000163S0000,25.08.2016,31.12.9999,IND01589,,,,Plastic,,,,,,5,,
PBNE6080,1STQ004659B0000,PBNE6080A,1STQ001455M0000,CONN N-N D600 80X10 XLI,30,VTE8X30,SCREW TE 4.8 UNI5739-DIN933 8X30,2,ST,0.03,,,25.08.2016,31.12.9999,IND01589,,,,Standard,,,,,,,,
PBNE6080,1STQ004659B0000,PBNE6080A,1STQ001455M0000,CONN N-N D600 80X10 XLI,40,RPD8X24,WHASER PLANE D.8X24 GREMB.NA ZB,4,ST,0.02,,,25.08.2016,31.12.9999,IND01589,,,,Standard,,,,,,,,
PBNE6080,1STQ004659B0000,PBNE6080A,1STQ001455M0000,CONN N-N D600 80X10 XLI,50,DM8,NUT E-8-U5588-D934 M8,2,ST,0.01,,,25.08.2016,31.12.9999,IND01589,,,,Standard,,,,,,,,
PBNE6080,1STQ004659B0000,PBNE6080A,1STQ001455M0000,CONN N-N D600 80X10 XLI,60,VTE12X50,SCREW TE  U5739 12X50 ZINC COAT.  ,1,ST,0.05,,,25.08.2016,31.12.9999,IND01589,,,,Standard,,,,,,,,
PBNE6080,1STQ004659B0000,PBNE6080A,1STQ001455M0000,CONN N-N D600 80X10 XLI,70,ZX657,NUT WITH BRAKET M12,1,ST,0.07,,,25.08.2016,31.12.9999,IND01589,,,,ABB DESUJ - Order code,,,,,,,,
PBNE6310,1STQ003853B0000,PBNE6310A,1STQ001461M0000,N_PE BUSBAR 6300A. W=1000/3X80X10,10,863069/005,N_PE BUSBAR 6300A. W=1000/3X80X10,2,ST,14.27,863069,,17.05.2016,31.12.9999,IND01541,,,,Copper,1STD000040,http://search.abb.com/library/Download.aspx?DocumentID=1STD000040&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000040,http://search.abb.com/library/Download.aspx?DocumentID=1STD000040&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000040,5,80,10
PBNE6310,1STQ003853B0000,PBNE6310A,1STQ001461M0000,N_PE BUSBAR 6300A. W=1000/3X80X10,20,863069/805,N_PE BUSBAR 2500A. W=1000/1X80X10W/DPRM,1,ST,7.14,863069,,17.05.2016,31.12.9999,IND01541,,,,Copper,1STD000040,http://search.abb.com/library/Download.aspx?DocumentID=1STD000040&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000040,http://search.abb.com/library/Download.aspx?DocumentID=1STD000040&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000040,805,80,10
PBNE6310,1STQ003853B0000,PBNE6310A,1STQ001461M0000,N_PE BUSBAR 6300A. W=1000/3X80X10,30,VTPS8X40I,SCREW TPS 5933 A2 8X40,2,ST,0.03,,,17.05.2016,31.12.9999,IND01541,,,,Standard,,,,,,,,
PBNE6311,1STQ003854B0000,PBNE6311A,1STQ001462M0000,N_PE BUSBAR 6300A. W=1100/3X80X10,10,863069/010,N_PE BUSBAR 6300A. W=1100/3X80X10,2,ST,15.7,863069,,17.05.2016,31.12.9999,IND01541,,,,Copper,1STD000040,http://search.abb.com/library/Download.aspx?DocumentID=1STD000040&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000040,http://search.abb.com/library/Download.aspx?DocumentID=1STD000040&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000040,10,80,10
PBNE6311,1STQ003854B0000,PBNE6311A,1STQ001462M0000,N_PE BUSBAR 6300A. W=1100/3X80X10,20,863069/810,N_PE BUSBAR 2500A. W=1100/1X80X10W/DPRM,1,ST,7.85,863069,,17.05.2016,31.12.9999,IND01541,,,,Copper,1STD000040,http://search.abb.com/library/Download.aspx?DocumentID=1STD000040&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000040,http://search.abb.com/library/Download.aspx?DocumentID=1STD000040&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000040,810,80,10
PBNE6311,1STQ003854B0000,PBNE6311A,1STQ001462M0000,N_PE BUSBAR 6300A. W=1100/3X80X10,30,VTPS8X40I,SCREW TPS 5933 A2 8X40,2,ST,0.03,,,17.05.2016,31.12.9999,IND01541,,,,Standard,,,,,,,,
PBNE6312,1STQ003855B0000,PBNE6312A,1STQ001463M0000,N_PE BUSBAR 6300A. W=1200/3X80X10,10,863069/006,N_PE BUSBAR 6300A. W=1200/3X80X10,2,ST,17.13,863069,,17.05.2016,31.12.9999,IND01541,,,,Copper,1STD000040,http://search.abb.com/library/Download.aspx?DocumentID=1STD000040&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000040,http://search.abb.com/library/Download.aspx?DocumentID=1STD000040&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000040,6,80,10
PBNE6312,1STQ003855B0000,PBNE6312A,1STQ001463M0000,N_PE BUSBAR 6300A. W=1200/3X80X10,20,863069/806,N_PE BUSBAR 2500A. W=1200/1X80X10W/DPRM,1,ST,8.56,863069,,17.05.2016,31.12.9999,IND01541,,,,Copper,1STD000040,http://search.abb.com/library/Download.aspx?DocumentID=1STD000040&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000040,http://search.abb.com/library/Download.aspx?DocumentID=1STD000040&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000040,806,80,10
PBNE6312,1STQ003855B0000,PBNE6312A,1STQ001463M0000,N_PE BUSBAR 6300A. W=1200/3X80X10,30,VTPS8X40I,SCREW TPS 5933 A2 8X40,2,ST,0.03,,,17.05.2016,31.12.9999,IND01541,,,,Standard,,,,,,,,
PBNE6313,1STQ003856B0000,PBNE6313A,1STQ001464M0000,N_PE BUSBAR 6300A. W=1350/3X80X10,10,863069/007,N_PE BUSBAR 6300A. W=1350/3X80X10,2,ST,19.27,863069,,17.05.2016,31.12.9999,IND01541,,,,Copper,1STD000040,http://search.abb.com/library/Download.aspx?DocumentID=1STD000040&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000040,http://search.abb.com/library/Download.aspx?DocumentID=1STD000040&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000040,7,80,10
